emg_rms_0,emg_rms_1,emg_rms_2,emg_rms_3,emg_rms_4,emg_rms_5,emg_rms_6,emg_rms_7,emg_mean_0,emg_mean_1,emg_mean_2,emg_mean_3,emg_mean_4,emg_mean_5,emg_mean_6,emg_mean_7,emg_var_0,emg_var_1,emg_var_2,emg_var_3,emg_var_4,emg_var_5,emg_var_6,emg_var_7,label
1.466287829861518,3.6606010435446255,2.32379000772445,1.3601470508735443,1.5329709716755893,1.466287829861518,1.3601470508735443,3.892300091205713,-0.65,-0.4,-1.1,-0.55,-0.75,-0.95,-0.85,-0.15,1.7274999999999998,13.24,4.1899999999999995,1.5474999999999997,1.7875,1.2474999999999998,1.1275000000000002,15.127500000000003,0
1.6733200530681511,3.2171415884290826,2.6739483914241875,1.2649110640673518,1.3601470508735443,1.161895003862225,1.0,5.0099900199501395,-0.7,0.55,-0.35,-0.8,-0.55,-0.55,-0.6,-1.1,2.31,10.047500000000003,7.027500000000001,0.9600000000000002,1.5474999999999997,1.0474999999999999,0.6399999999999999,23.89,0
1.61245154965971,3.6606010435446255,2.7748873851023217,1.7748239349298849,1.4832396974191326,0.8366600265340756,1.2041594578792296,4.636809247747852,-0.5,-0.6,-0.7,-1.05,-0.7,-0.3,-0.65,-1.3,2.35,13.040000000000003,7.209999999999998,2.0475,1.7100000000000002,0.6100000000000001,1.0275,19.81,0
1.7320508075688772,4.207136793592526,3.331666249791536,1.5491933384829668,1.449137674618944,1.3416407864998738,1.3038404810405297,6.363961030678928,-0.7,-1.7,-1.8,-0.9,-0.7,-1.1,-0.6,-1.3,2.51,14.810000000000002,7.859999999999997,1.5900000000000003,1.6099999999999999,0.59,1.3400000000000003,38.81,0
2.2135943621178655,4.2895221179054435,3.24037034920393,1.449137674618944,1.4317821063276353,1.6881943016134133,1.4317821063276353,7.526619427073485,-1.2,-1.7,-1.8,-0.8,-0.65,-1.15,-0.75,-1.65,3.46,15.510000000000002,7.260000000000001,1.4600000000000002,1.6275000000000002,1.5275,1.4875,53.927499999999995,0
2.0371548787463363,4.183300132670378,2.3130067012440754,1.6278820596099706,1.3601470508735443,1.6278820596099706,1.4832396974191326,7.365459931328117,-0.95,-0.4,-1.05,-0.65,-0.85,-0.95,-0.8,-0.75,3.2475,17.340000000000003,4.2475000000000005,2.2275,1.1275000000000002,1.7474999999999998,1.56,53.6875,0
1.70293863659264,3.8535697735995385,2.4186773244895647,1.5652475842498528,1.1832159566199232,1.5329709716755893,1.3416407864998738,8.333666660000267,-0.7,0.25,-0.25,-0.85,-0.7,-1.15,-0.8,-0.65,2.41,14.7875,5.7875,1.7274999999999998,0.9099999999999998,1.0275000000000003,1.1600000000000001,69.0275,0
1.8708286933869707,4.455333881989093,2.6645825188948455,1.7888543819998317,1.3038404810405297,1.5968719422671311,1.5329709716755893,9.754486147409304,-0.8,-0.55,0.1,-1.1,-0.7,-1.35,-1.05,-0.65,2.8600000000000003,19.547500000000003,7.090000000000001,1.9899999999999998,1.21,0.7275,1.2474999999999998,94.7275,0
1.5968719422671311,4.538722287164087,2.4083189157584592,2.085665361461421,1.5968719422671311,1.4142135623730951,1.3416407864998738,8.862843787408192,-0.45,-2.1,-0.8,-1.15,-0.85,-1.1,-0.7,2.45,2.3475000000000006,16.190000000000005,5.160000000000002,3.0275000000000007,1.8275,0.79,1.3099999999999998,72.54750000000001,0
1.378404875209022,3.24037034920393,2.1563858652847827,1.6583123951777,1.61245154965971,1.161895003862225,1.3601470508735443,6.41482657598785,-0.5,-1.6,-1.15,-0.75,-0.9,-0.75,-0.75,3.35,1.65,7.940000000000002,3.3274999999999997,2.1875,1.7900000000000003,0.7875,1.2875,29.927500000000002,0
1.8027756377319946,5.347896782848375,1.857417562100671,1.7320508075688772,1.449137674618944,1.396424004376894,1.1832159566199232,5.310367218940701,-1.05,-1.2,-0.95,-0.5,-0.7,-1.05,-0.6,1.0,2.1475,27.160000000000004,2.5475,2.75,1.6099999999999999,0.8474999999999999,1.0399999999999998,27.2,0
2.449489742783178,5.220153254455275,2.179449471770337,1.9874606914351791,1.161895003862225,1.466287829861518,1.396424004376894,8.896628574915331,-0.9,-1.45,-1.05,-0.65,-0.65,-1.05,-0.55,-2.05,5.19,25.147499999999994,3.6474999999999995,3.5275,0.9275,1.0474999999999999,1.6475000000000002,74.9475,0
2.345207879911715,3.605551275463989,2.6362852652928135,1.224744871391589,1.396424004376894,1.0954451150103321,1.4142135623730951,8.955445270895245,-0.6,-0.5,-0.85,-0.4,-0.75,-0.7,-0.5,-0.1,5.140000000000001,12.75,6.227499999999999,1.3400000000000003,1.3875,0.7100000000000001,1.75,80.18999999999998,0
1.5491933384829668,3.892300091205713,2.3664319132398464,1.396424004376894,1.2649110640673518,1.2649110640673518,1.0723805294763609,6.700746227100382,-0.4,0.25,-0.8,-0.55,-0.7,-0.8,-0.65,1.0,2.2399999999999993,15.0875,4.96,1.6475000000000002,1.1099999999999997,0.96,0.7275000000000001,43.9,0
1.70293863659264,3.598610843089316,1.8973665961010275,1.2649110640673518,1.449137674618944,1.5,1.3228756555322954,7.635443667528429,-0.3,0.55,-1.0,-0.5,-1.1,-0.95,-0.95,-1.0,2.8100000000000005,12.647499999999997,2.6,1.35,0.89,1.3475,0.8474999999999999,57.3,0
2.247220505424423,3.271085446759225,2.355843797877949,1.161895003862225,1.5,1.3601470508735443,1.4832396974191326,8.763560920082657,-0.65,-0.2,-1.15,-0.55,-1.05,-0.95,-1.0,-1.1,4.6274999999999995,10.66,4.2275,1.0475,1.1475,0.9474999999999998,1.2,75.59,1
44.162767123449136,16.14930339054908,8.488227141164401,15.948354147058561,9.388823142439099,6.689544080129826,14.305593311708536,43.97954069791998,-3.75,-6.1,-2.35,1.35,-1.25,-0.35,-3.95,-9.5,1936.2875,223.59,66.5275,252.5275,86.5875,44.62749999999999,189.04749999999996,1843.95,1
35.09558376776201,16.068602926203635,9.284395510748128,18.922209173349714,10.079682534683322,7.546522377890362,18.062391868188442,30.468836538338643,8.8,-1.3,-0.4,-1.65,-2.6,-2.95,-6.85,-5.85,1154.26,256.51000000000005,86.03999999999999,355.3275,94.83999999999996,48.24750000000002,279.32750000000004,894.1274999999999,1
26.83654225119175,14.943225890014512,9.497368056467012,21.28732016952815,6.928203230275509,7.58617163001207,18.792285651298513,37.61781492856809,8.7,3.3,-0.9,1.85,0.4,-1.35,-6.65,-5.0,644.51,212.41,89.39,449.72749999999996,47.84,55.727500000000006,308.9275,1390.1,1
36.27051143835719,16.57709262808168,7.965550828411052,26.783390375380037,8.517628778010932,6.2048368229954285,14.390969390558789,43.01220756947962,-3.55,3.3,-2.15,-4.25,-1.45,0.9,-1.3,-7.95,1302.9475000000002,263.91,58.8275,699.2875,70.4475,37.69,205.41,1786.8474999999999,1
34.0271950063475,16.93517050401324,7.677890335241837,29.14103635768639,10.545141061171254,5.366563145999495,12.09958676980334,40.72407150568322,-5.85,0.3,-1.25,-9.7,-2.1,-1.2,-2.1,-14.45,1123.6274999999998,286.7099999999999,57.3875,755.1099999999999,106.78999999999999,27.359999999999996,141.99000000000007,1449.6475,1
21.820861577857094,14.597945060863875,7.52994023880668,28.21169970065611,10.404326023342406,5.191338940966964,11.151233115669315,43.5137909173632,-0.65,-1.9,-2.1,3.5,2.65,-1.55,-4.95,-13.95,475.7275000000001,209.49,52.29,783.65,101.22749999999999,24.547500000000003,99.8475,1698.8475000000003,1
25.1863058029557,14.33527118683145,7.0710678118654755,25.444056280396804,10.72147377928986,5.639148871948674,16.740669042783207,46.467730738653465,1.55,-0.3,-2.7,0.4,1.15,-0.1,3.05,6.25,631.9474999999999,205.40999999999994,42.709999999999994,647.24,113.62750000000001,31.79,270.94750000000005,2120.1875,1
27.730849247724095,13.009611831257688,8.645808232895291,21.947665023869853,11.077003204838391,6.767569726275452,20.535335400231475,47.230816211452456,-3.8,-2.35,-1.35,-2.8,-1.3,0.8,2.1,-4.35,754.5600000000001,163.72750000000002,72.92750000000001,473.85999999999996,121.00999999999999,45.160000000000004,417.2900000000001,2211.8275000000003,1
22.098642492243727,12.878276282173792,10.173494974687902,23.633662433063563,14.827339613025663,6.822756041366275,17.334935823359714,43.83092515564781,-9.35,-0.95,1.8,0.05,-1.95,0.15,-2.3,-8.55,400.92749999999995,164.94750000000002,100.25999999999999,558.5475000000001,216.04749999999999,46.527499999999996,295.21000000000004,1848.0475000000001,1
18.696256309753565,17.404022523543226,8.8656641037206,24.343376922686794,14.129755836531642,6.2048368229954285,16.283427157696256,46.455893059976795,-8.05,-3.3,0.9,0.5,0.25,-1.0,-1.35,3.85,284.7475,292.00999999999993,77.79,592.35,199.5875,37.5,263.3275,2143.3275,1
23.02932912613826,16.46055892125173,12.539936203984453,24.445858544956035,11.510864433221338,5.740209055426466,16.14465855941215,45.2990066116245,-3.55,-2.05,-0.95,5.1,1.9,0.15,1.65,-0.8,517.7475000000002,266.74749999999995,156.3475,571.5899999999999,128.88999999999996,32.92750000000001,257.92749999999995,2051.3600000000006,1
23.891421054428722,13.996428115772966,13.080519867344723,31.006450941699214,12.755391017134675,4.8270073544588685,15.759124341155507,42.59988262894629,-0.9,0.5,-1.6,2.9,-2.0,0.3,-2.35,8.85,569.99,195.65,168.54000000000002,952.99,158.7,23.209999999999997,242.82750000000001,1736.4275000000002,1
29.129023327259016,15.197039185315013,12.120231020900551,33.15493930020081,10.702803371079934,5.084289527554465,17.522842235208305,38.797551469132685,4.4,2.85,0.4,-1.55,-3.65,0.45,-4.35,5.25,829.1399999999998,222.82750000000004,146.74,1096.8475,101.22749999999999,25.647499999999997,288.1275,1477.6875,1
32.063998502993975,17.72004514666935,11.779218989389747,31.053180191407126,11.8911731969558,6.148170459575759,16.39207125411551,36.24982758579687,1.6,1.6,-1.75,-7.3,0.7,0.0,4.6,1.65,1025.54,311.44000000000005,135.6875,911.01,140.90999999999997,37.8,247.54000000000005,1311.3275,1
31.877107773447705,17.029386365926403,9.60728889958036,34.50507209092599,12.56383699353028,8.00312438988674,20.6627684495568,45.63715591489023,-6.75,-0.2,-3.7,-10.8,-0.55,-1.15,-0.25,-13.95,970.5875,289.96000000000004,78.61,1073.9600000000003,157.54749999999999,62.7275,426.8875,1888.1474999999998,1
31.909246308867907,15.19374871452072,9.992497185388645,29.75147055189037,8.303613671167511,8.170067319184096,20.682117879946436,54.923583277131506,-7.4,-2.65,-1.75,1.35,-3.45,-2.65,-0.65,-9.9,963.4399999999999,223.82750000000001,96.7875,883.3274999999996,57.047500000000014,59.727499999999985,427.3275,2918.5899999999997,1
32.264531609803356,16.834488409215172,12.134661099511597,28.619049599873158,8.905054744357274,7.88986691902975,16.323296235748465,52.83512089510159,-2.6,0.2,3.25,3.45,0.0,-2.25,0.25,-14.35,1034.24,283.36,136.6875,807.1474999999999,79.3,57.1875,266.3875,2585.6274999999996,1
27.0138853184802,16.2234398325386,9.984988733093292,28.36018335624789,11.006816070054047,6.946221994724902,13.583077707206124,46.55426940679018,3.25,4.8,2.9,3.3,0.15,-1.25,-0.1,-11.3,719.1875,240.16000000000003,91.28999999999999,793.41,121.12749999999998,46.6875,184.48999999999998,2039.61,1
19.56016359849784,18.40108692441835,8.517628778010932,24.074883177286655,9.388823142439099,6.3992187023104625,16.87601848778319,36.47259244967377,1.6,2.0,-2.45,2.9,-1.05,-2.15,-2.4,1.15,380.0400000000001,334.6,66.54749999999999,571.1899999999999,87.04750000000001,36.3275,279.0400000000001,1328.9274999999998,1
20.647033685253678,20.610676844781203,9.881801455200362,29.924070578716393,8.526429498916883,5.263078946776307,16.743655514850992,29.744747435471695,-1.0,-1.4,-4.55,-2.35,-0.4,-2.2,-1.85,0.15,425.3,422.84000000000003,76.94749999999999,889.9275,72.54,22.86,276.9275,884.7275,1
24.841497539399672,13.48703080740902,9.241212041718338,30.755487315274326,7.6452599694189605,5.661271941887264,17.11139970896595,39.577771539084914,0.9,-4.0,-2.1,-4.4,-1.25,-2.05,2.4,3.8,616.29,165.9,80.99,926.5399999999997,56.8875,27.847499999999997,287.0400000000001,1551.9600000000003,1
28.141606208601527,9.497368056467012,7.671375365604267,25.082862675540046,9.833615815151617,4.527692569068709,17.854971296532515,45.85575209284,-2.55,-3.7,2.35,3.55,-3.5,-0.2,3.5,8.65,785.4475,76.50999999999999,53.327499999999986,616.5474999999999,84.45,20.459999999999997,306.55,2027.9275000000002,1
27.434467372267317,11.935241933031772,8.72639673633969,35.302266216207705,11.55854662143991,5.70087712549569,15.943650773897426,48.893251068015516,-8.15,-2.15,-0.25,-0.75,-4.7,-1.9,1.2,-20.45,686.2275000000001,137.8275,76.0875,1245.6875,111.50999999999999,28.889999999999997,252.75999999999993,1972.3475000000003,1
23.935329536064465,13.919410907075054,11.284945724282416,33.72239611889997,11.131037687475503,6.156297588648554,11.07925990308017,51.19277292743576,-2.0,2.25,-2.95,-9.5,-6.3,-3.1,-0.35,-8.0,568.9,188.6875,118.64750000000001,1046.95,84.21000000000001,28.29,122.62750000000001,2556.7,1
22.140460699813815,13.200378782444085,13.171939872319491,29.87473849257931,9.428679653058534,4.979959839195493,12.37739875741264,48.10873101631345,0.7,1.75,-0.2,-2.4,-4.0,-1.6,-0.8,10.75,489.7099999999999,171.1875,173.45999999999998,886.74,72.9,22.24,152.56,2198.8875,1
32.67261850540908,18.603763060198332,11.271645842555557,33.13231051405863,10.464224768228174,4.711687595755898,13.606983501129116,36.90392933008625,-3.3,-4.0,-0.65,0.45,-1.6,0.5,0.65,5.5,1056.6100000000001,330.1,126.62750000000001,1097.5475000000001,106.94000000000001,21.95,184.72750000000002,1331.65,1
38.2367624152464,22.822138374832452,10.637198879404297,35.377252578457814,10.057335631269348,5.621387729022079,14.954932296737422,46.22553406938637,-4.45,-5.85,-0.05,0.75,0.55,0.6,2.05,5.3,1442.2475,486.62750000000005,113.1475,1250.9875,100.8475,31.24,219.4475,2108.71,1
33.831937573836946,22.44994432064365,8.927485648266257,30.773365106858236,8.766413177577247,5.380520420925842,16.671832532748162,51.32153544078743,-3.3,-2.1,-1.8,4.1,1.65,-0.35,2.75,4.8,1133.71,499.59,76.46000000000001,930.1899999999999,74.1275,28.827499999999997,270.3875,2610.8599999999997,1
28.209041103873062,17.054324964653397,9.375499986667378,22.018174311236617,8.80056816347672,5.9833101206606365,12.326800071389167,52.56947783647846,1.75,-0.25,-2.1,2.2,-2.55,-0.7,-1.05,1.75,792.6875,290.7875,83.49,479.96000000000004,70.94750000000002,35.31000000000001,150.8475,2760.4875,1
24.21053489702365,13.896042602122375,10.52853266129711,24.940930215210496,10.423531071570709,6.837397165588672,11.670475568716126,56.16805141715351,0.15,0.8,-1.85,-0.55,-3.15,-1.55,0.3,13.35,586.1274999999998,192.45999999999998,107.42750000000001,621.7474999999998,98.72750000000002,44.3475,136.10999999999999,2976.627500000001,1
21.56501796892365,13.714955340794953,9.222255689363639,30.5081956201936,12.706297651164952,6.340346993658944,11.708970919769166,48.52885739433806,-9.05,-1.9,0.05,-4.65,-1.45,-2.1,-6.0,6.45,383.1475,184.48999999999995,85.04750000000001,909.1274999999998,159.3475,35.79,101.1,2313.4474999999993,1
24.399795081106728,16.42254547870092,7.7168646482881895,25.48627081391077,14.998333240730451,6.078651166171653,13.257073583562851,49.53332211754023,-1.55,-1.2,1.45,-3.35,-3.55,-1.65,-3.25,7.15,592.9475,268.26,57.44749999999999,638.3275,212.3475,34.227500000000006,165.1875,2402.4275000000002,1
25.841826560829634,16.472704695950814,8.018728078691781,19.176808910765107,11.681181447096865,5.621387729022079,17.159545448525144,43.94542069431126,9.1,1.15,-0.2,5.35,-1.25,-0.9,1.15,6.1,584.99,270.0275,64.26,339.1275,134.8875,30.79,293.1275,1893.9900000000002,1
28.35048500466967,14.212670403551895,7.44983221287567,22.178818724179155,9.87674035297071,5.60357029044876,19.142883795290615,44.744273376600944,7.25,1.2,-1.5,-5.1,1.25,-1.4,0.45,9.95,751.1875,200.56,53.25,465.89,95.9875,29.440000000000005,366.2474999999999,1903.0475,1
30.55977748610091,15.370426148939398,8.538149682454625,21.691011963483863,9.071934744033381,5.375872022286245,21.41494805036893,44.49325791622816,-0.6,-0.65,-0.8,-3.5,-0.5,-1.0,0.3,-7.15,933.5399999999997,235.82749999999996,72.25999999999999,458.25,82.05,27.9,458.50999999999993,1928.5275000000001,1
30.374331268358816,18.494593804677084,10.774970997640782,19.473058311420935,8.811923740024081,4.183300132670378,18.20988742414406,43.39124335623491,0.4,-2.65,-3.4,-2.5,-2.45,0.0,-2.0,-13.9,922.4399999999999,335.02750000000003,104.53999999999999,372.95,71.64750000000001,17.5,327.6,1689.5900000000001,1
28.259511673063283,15.501612819316577,10.719141756689293,29.970819141291418,9.944847912361455,4.533210782657255,12.920913280414817,43.70011441632619,0.9,-1.6,-2.6,-11.65,-0.3,0.55,-2.55,-13.8,797.7899999999997,237.74,108.14000000000001,762.5275,98.81000000000002,20.247499999999995,160.44750000000002,1719.2600000000002,1
29.290783533391522,11.157956802210698,10.821275340735028,32.52844908691467,11.23832727766904,5.639148871948674,18.721645226849056,53.403651560544056,1.45,2.5,-0.4,-17.3,-1.8,-0.9,-3.1,-14.95,855.8475000000001,118.25,116.94000000000001,758.8100000000002,123.05999999999999,30.990000000000002,340.89,2628.4474999999998,1
31.182527158650885,9.871676655968834,12.188108959145385,38.79690709322072,14.75466028073842,6.053924347066125,18.985520798756088,49.463622997107684,0.15,0.95,2.05,-11.8,-0.8,-2.25,-5.35,-8.35,972.3275,96.54749999999999,144.34749999999997,1365.9599999999998,217.06,31.5875,331.8275,2376.9275000000002,1
24.102904389305454,10.339245620450265,12.30853362509117,35.49929576766277,18.898412631752965,6.902897942168926,19.83053201505194,52.92636394085655,-2.25,-1.8,0.0,-2.8,-0.45,-1.75,-3.05,-28.2,575.8875,103.65999999999997,151.5,1252.3600000000001,356.94749999999993,44.5875,383.9475000000001,2005.9599999999998,1
34.79439610052171,12.381437719424994,7.602631123499285,25.8408591188451,15.927962832703999,6.2008063991709985,13.397761006974262,58.632328966194066,-8.45,-2.8,1.0,-0.95,-4.1,0.45,-0.1,-20.55,1139.2475,145.45999999999998,56.8,666.8475000000001,236.88999999999993,38.24750000000002,179.49,3015.4474999999993,1
34.836762191684805,13.36413109783049,7.566372975210778,29.126448461836194,12.485992151206888,6.44980619863884,20.498780451529306,48.054136138318,-7.8,-2.7,1.65,-2.15,-3.3,0.8,0.8,3.1,1152.76,171.31,54.527499999999996,843.7275,145.01,40.96000000000001,419.56000000000006,2299.5900000000006,1
26.163906436157426,12.645157175772866,10.449880382090505,29.05770121671706,12.967266481413883,5.9455865984779,22.098642492243727,38.599222790102914,0.45,1.1,-1.1,-4.75,-4.45,-1.05,5.25,14.8,684.3475000000001,158.69,107.99000000000001,821.7875,148.34749999999994,34.24750000000001,460.7875,1270.8600000000001,1
23.490423580684958,13.053735097664577,12.134661099511597,19.54993606127652,10.807404868885037,4.8218253804964775,15.129441496631658,41.24318125460256,-1.0,-2.7,-4.05,0.1,0.6,-0.35,0.2,12.8,550.8,163.10999999999996,130.84750000000003,382.19,116.43999999999998,23.1275,228.85999999999996,1537.1600000000003,1
25.170419146291543,13.86903024728117,11.236102527122116,24.52753554680943,11.958260743101398,5.643580423808985,14.551632210855248,45.68697845119548,-0.05,-4.95,-3.65,-5.6,0.8,-1.65,1.05,3.4,633.5474999999999,167.8475,112.92750000000001,570.2399999999999,142.35999999999999,29.127499999999998,210.64749999999998,2075.7400000000002,1
32.05152102475014,14.969969939849578,11.222744762311937,34.859718874368454,11.560709320798617,4.242640687119285,14.599657530229948,39.83089253330887,-0.7,-1.2,0.25,-12.6,-1.05,-1.3,0.65,-1.3,1026.8100000000002,222.66,125.8875,1056.44,132.54749999999999,16.310000000000002,212.72749999999996,1584.81,1
30.017494898808593,14.291605927956452,10.35132841716463,32.11697370550345,10.244510725261602,5.394441583704471,13.065221008463652,32.349652239243625,-10.35,-4.45,0.05,2.5,1.45,0.3,1.0,4.3,793.9274999999998,184.44749999999996,107.14750000000001,1025.25,102.8475,29.01,169.7,1028.01,1
22.277791632026727,15.293789589241772,10.094552986635911,27.785787734019706,11.403946685248927,5.661271941887264,13.224976370489287,39.957477397853836,-11.4,-4.3,0.9,4.55,0.65,0.75,1.1,9.0,366.34000000000003,215.41000000000003,101.09,751.3475000000001,129.6275,31.4875,173.68999999999997,1515.6,1
27.627884464793897,14.324803663575986,9.260129588726068,29.538957327569975,15.508062419270823,6.833739825307955,13.924798023669858,45.2852072977479,-6.1,-2.3,1.75,-5.85,-4.0,-0.2,-4.7,-3.05,726.0899999999999,199.91,82.6875,838.3274999999998,224.5,46.66000000000001,171.81,2041.4474999999998,1
28.472794032198525,16.625281952496323,9.030503861911582,36.37925232876564,15.048255712872505,8.182297965730655,19.523063284228733,52.7958331689159,-11.5,-3.2,0.75,-1.55,-2.75,-2.35,0.85,-5.6,678.45,266.16,80.9875,1321.0475000000001,218.8875,61.427499999999995,380.4275,2756.0400000000004,1
27.01943744788185,15.121177202850312,11.262770529492288,33.131555955010626,18.816216410320116,9.937303457175895,18.79893614011176,53.506541656137706,-1.55,-0.35,-1.35,11.2,-5.05,-1.75,-3.2,1.05,727.6475,228.5275,125.0275,972.2599999999999,328.5475,95.6875,343.15999999999997,2861.8475000000003,1
21.890637268019404,14.044571905188139,14.021412197064887,31.320121327989774,18.1190507477627,6.830080526611674,19.072231122760652,42.74692971430814,-0.4,0.75,0.6,3.35,-3.4,-1.25,2.85,-1.5,479.0400000000001,196.6875,196.24000000000004,969.7274999999996,316.74,45.0875,355.6275,1825.05,1
23.187280996270346,9.841239759298622,12.05197079319395,35.4471437495322,10.488088481701515,7.200694410957877,19.733220720399395,52.86492220745246,3.05,-0.25,-2.05,-4.7,1.4,-1.65,5.6,3.6,528.3475000000001,96.7875,141.04749999999999,1234.4100000000003,108.04000000000003,49.1275,358.03999999999996,2781.7400000000002,1
25.28932581149604,10.99317970379817,9.795407086997457,33.07113545072198,19.135046380921054,9.08845421400141,17.482848738120456,52.044692332648104,3.75,-2.55,-3.35,-1.4,-0.55,-3.8,0.65,-9.35,625.4875,114.3475,84.72749999999999,1091.74,365.8475,68.16,305.2275,2621.2275000000004,1
18.44180034595321,14.544758506073588,10.375451797391765,30.317486703221295,20.474374227311564,8.267405880927825,15.989058759038945,45.46977017755863,0.2,-2.25,-2.25,-4.45,-1.3,-2.15,-4.65,3.3,340.06000000000006,206.4875,102.5875,899.3475000000001,417.5099999999999,63.7275,234.02750000000006,2056.61,1
19.121976885249076,16.727223320085137,10.4546640309481,28.580587817607952,18.361644806498138,5.718391382198319,23.242202993692317,52.15505728114964,-6.15,-2.6,0.2,-8.15,-1.35,-0.6,-8.8,5.45,327.8275,273.0400000000001,109.25999999999999,750.4274999999998,335.32750000000004,32.34,462.75999999999993,2690.4475,1
20.570610102765546,13.896042602122375,9.340770846134703,36.2560339805666,19.064364662899205,9.833615815151617,22.621892051727237,52.91786087891309,-4.35,-6.0,0.15,-4.8,-2.95,-3.5,-6.05,8.6,404.22749999999996,157.1,87.22749999999998,1291.4600000000003,354.7474999999999,84.45,475.14750000000015,2726.3399999999997,1
21.1730961363708,12.10784869413225,10.986355173577815,36.236031791574526,18.074844397670482,11.242775458044157,17.24818831066034,51.70831654579368,1.2,-3.6,-0.8,-4.85,-0.4,-2.6,-2.3,14.35,446.86,133.64,120.05999999999999,1289.5274999999997,326.54,119.64000000000001,292.21,2467.8275,1
25.16545250934304,16.264993083306244,12.078907235342111,39.08964057138413,15.751190431202335,7.912016177940993,17.35511451993331,56.87354393740555,6.1,1.55,-1.6,-6.3,-4.7,-1.7,1.0,9.4,596.0899999999999,262.14750000000004,143.34000000000003,1488.31,226.00999999999993,59.71,300.2,3146.2400000000002,1
30.83342342329181,18.709623192357455,11.41052146047673,35.4443225354922,10.742439201596628,8.028075734570521,21.83689538373072,46.59506411627738,1.5,0.35,-3.5,-3.7,-2.6,-2.65,-0.95,2.1,948.45,349.92749999999995,117.95,1242.61,108.63999999999999,57.427499999999995,475.94750000000005,2166.69,1
33.07793826706858,19.913563217063892,12.231107881136523,36.76887270504768,10.997727037892876,6.103277807866851,19.497435728833675,45.682600626496736,3.75,0.45,-0.9,2.85,-0.55,-0.65,3.45,1.6,1080.0875,396.34749999999997,148.79000000000002,1343.8275,120.64749999999997,36.8275,368.2475,2084.34,1
28.584086481817117,17.714400921284355,10.51427600931229,39.131189606246316,13.685759021698432,5.13322510708424,16.445364088398893,45.031655532525114,7.55,4.3,-0.25,1.75,-2.7,0.05,4.55,18.25,760.0475,295.30999999999995,110.4875,1528.1875,180.01,26.347500000000004,249.74749999999995,1694.7875,1
22.073740054644116,12.823805987303457,10.735455276791944,34.49782601846093,12.595634164265013,5.995831885568507,17.03819239238717,37.97367509209505,2.35,1.55,-2.05,-3.0,-3.05,-0.45,3.8,3.4,481.72749999999996,162.04749999999999,111.04750000000001,1181.1,149.34750000000003,35.7475,275.86,1430.44,1
21.27557284775195,9.526279441628825,10.134100848126586,27.855879092213193,15.953056133543816,6.767569726275452,21.155377566945006,46.15408974294694,1.25,-1.65,-2.3,-3.65,0.6,0.9,2.65,-8.5,451.0875,88.0275,97.41,762.6274999999998,254.14000000000001,44.99,440.52750000000003,2057.95,1
36.70217977177922,15.658863304850707,9.886859966642595,26.30874379365157,17.67766952966369,7.37563556583431,26.086394921491163,45.47911608639728,-0.45,2.2,1.75,5.55,-0.9,-0.5,-6.3,-8.15,1346.8475,240.35999999999996,94.6875,661.3475000000001,311.69,54.15,640.8100000000001,2001.9275000000002,1
37.96709101313926,17.61249556422939,10.52140675005011,23.869436524560022,17.314733610425545,6.870225614927067,25.65540878645281,35.53871128783372,0.4,5.1,2.2,2.35,-4.5,-1.2,1.2,-1.9,1441.3399999999997,284.19,105.85999999999999,564.2275,279.55,45.760000000000005,656.76,1259.3899999999999,1
25.202182445177243,15.831929762350514,8.766413177577247,28.30900916669462,19.3481265242917,5.70087712549569,25.921033929995925,40.65648779715237,1.25,2.65,-0.35,-4.1,-0.15,-1.2,7.5,7.05,633.5875,243.6275,76.72749999999998,784.5899999999999,374.3275,31.06000000000001,615.65,1603.2475000000002,1
19.759807691371897,12.50799744163709,6.224949798994366,19.697715603592208,14.044571905188139,5.70087712549569,18.179658962697843,44.42634353623985,1.15,2.15,-0.55,-0.8,3.55,-0.4,1.0,3.3,389.1275,151.82750000000001,38.4475,387.36,184.64749999999998,32.33999999999999,329.5,1962.81,1
19.403607911932255,8.461678320522472,7.5398938984577235,19.33520105920805,9.135097153287424,6.053924347066125,17.673426379737464,48.685213360937425,0.1,0.0,-1.15,-0.35,0.85,0.25,-0.35,-9.45,376.49000000000007,71.6,55.527499999999996,373.7275,82.72749999999999,36.5875,312.2275000000001,2280.9474999999998,1
25.102788689705374,10.825894882179487,8.893818077743664,19.097120201747696,8.246211251235321,6.442049363362563,18.852055590836773,48.71652696980769,-6.25,-4.8,0.6,-1.1,-0.8,-1.4,1.5,-8.4,591.0875,94.16,78.73999999999998,363.49000000000007,67.36000000000001,39.54,353.15,2302.74,1
28.762823227214675,16.57256769483836,9.57601169589929,31.34246320888006,9.586448768965493,6.6332495807108,20.65187642806338,33.7860918130523,-2.2,0.25,1.0,-1.45,-1.5,-2.7,0.3,-7.3,822.4600000000003,274.5875,90.7,980.2474999999998,89.65,36.71,426.41,1088.21,1
25.73713270743266,16.852299546352718,9.484197383015603,32.11697370550345,11.821590417536889,6.689544080129826,23.569047498785352,31.52300747073477,-0.5,4.3,0.05,-1.2,0.95,-2.75,-5.9,-12.4,662.15,265.51000000000005,89.94750000000002,1030.06,138.8475,37.1875,520.6900000000002,839.9399999999999,1
